codigo_articulo,categoria,semana_del_año,ocupacion_albergue,stock_inicio_semana,ingresos_semana,salidas_semana,stock_fin_semana,rolling_avg_salidas_3sem,alerta_7_dias,alerta_14_dias,nombre_producto,presentacion,unidad_medida,categoria_general,es_producto
0266CN,"Condimentos, Salsas, cremas",19,58,-3.88,0.0,0.46,-4.34,0.3833,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",20,55,-4.34,0.0,0.36,-4.7,0.37,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",21,47,-4.7,0.0,0.31,-5.01,0.3767,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",22,46,-5.01,0.0,0.29,-5.3,0.32,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",23,46,-5.3,0.0,0.31,-5.61,0.3033,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",24,58,-5.61,0.0,0.46,-6.07,0.3533,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",25,57,-6.07,0.0,0.44,-6.51,0.4033,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",26,48,-6.51,0.0,0.31,-6.82,0.4033,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",27,54,-6.82,0.0,0.35,-7.17,0.3667,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",28,52,-7.17,0.0,0.41,-7.58,0.3567,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",29,52,-7.58,0.0,0.38,-7.96,0.38,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",30,54,-7.96,0.0,0.41,-8.37,0.4,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",31,44,-8.37,0.0,0.33,-8.7,0.3733,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",32,45,-8.7,0.0,0.33,-9.03,0.3567,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",33,53,-9.03,0.0,0.41,-9.44,0.3567,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",34,41,-9.44,0.0,0.35,-9.79,0.3633,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",35,48,-9.79,0.0,0.36,-10.15,0.3733,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",36,57,-10.15,0.0,0.41,-10.56,0.3733,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",37,48,-10.56,0.0,0.35,-10.91,0.3733,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",38,46,-10.91,0.0,0.35,-11.26,0.37,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",39,41,-11.26,0.0,0.32,-11.58,0.34,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",40,40,-11.58,0.0,0.27,-11.85,0.3133,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",41,54,-11.85,0.0,0.4,-12.25,0.33,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",42,48,-12.25,0.0,0.38,-12.63,0.35,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",43,56,-12.63,0.0,0.47,-13.1,0.4167,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",44,43,-13.1,0.0,0.37,-13.47,0.4067,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",45,52,-13.47,0.0,0.39,-13.86,0.41,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",46,49,-13.86,0.0,0.36,-14.22,0.3733,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",47,55,-14.22,0.0,0.39,-14.61,0.38,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",48,47,-14.61,0.0,0.31,-14.92,0.3533,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",49,40,-14.92,1.79,0.22,-13.35,0.3067,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",50,48,-13.35,0.0,0.28,-13.63,0.27,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",51,56,-13.63,0.0,0.33,-13.96,0.2767,1,1,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0266CN,"Condimentos, Salsas, cremas",52,49,-13.96,0.0,0.34,-14.3,0.3167,1,0,Sal Mesa 1kg,1 kg,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",1,55,0.23,0.0,0.1,0.13,0.1,0,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",2,53,0.13,0.0,0.08,0.05,0.09,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",3,43,0.05,0.0,0.07,-0.02,0.0833,1,0,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",4,50,-0.02,0.28,0.1,0.16,0.0833,0,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",5,54,0.16,0.0,0.12,0.04,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",6,53,0.04,0.0,0.09,-0.05,0.1033,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",7,57,-0.05,0.0,0.12,-0.17,0.11,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",8,51,-0.17,0.0,0.09,-0.26,0.1,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",9,42,-0.26,0.0,0.08,-0.34,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",10,59,-0.34,0.0,0.13,-0.47,0.1,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",11,46,-0.47,0.0,0.1,-0.57,0.1033,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",12,40,-0.57,0.31,0.08,-0.34,0.1033,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",13,55,-0.34,0.0,0.12,-0.46,0.1,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",14,45,-0.46,0.0,0.12,-0.58,0.1067,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",15,55,-0.58,0.0,0.1,-0.68,0.1133,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",16,53,-0.68,0.0,0.09,-0.77,0.1033,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",17,52,-0.77,0.0,0.09,-0.86,0.0933,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",18,50,-0.86,0.0,0.1,-0.96,0.0933,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",19,51,-0.96,0.0,0.09,-1.05,0.0933,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",20,52,-1.05,0.0,0.1,-1.15,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",21,41,-1.15,0.0,0.1,-1.25,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",22,47,-1.25,0.5,0.08,-0.83,0.0933,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",23,54,-0.83,0.0,0.11,-0.94,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",24,41,-0.94,0.0,0.07,-1.01,0.0867,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",25,53,-1.01,0.0,0.1,-1.11,0.0933,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",26,43,-1.11,0.0,0.08,-1.19,0.0833,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",27,58,-1.19,0.0,0.11,-1.3,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",28,43,-1.3,0.28,0.08,-1.1,0.09,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",29,60,-1.1,0.0,0.13,-1.23,0.1067,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",30,45,-1.23,0.0,0.09,-1.32,0.1,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",31,60,-1.32,0.43,0.12,-1.01,0.1133,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",32,42,-1.01,0.0,0.08,-1.09,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",33,60,-1.09,0.0,0.13,-1.22,0.11,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",34,56,-1.22,0.0,0.11,-1.33,0.1067,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",35,47,-1.33,0.0,0.1,-1.43,0.1133,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",36,42,-1.43,0.0,0.07,-1.5,0.0933,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",37,53,-1.5,0.0,0.11,-1.61,0.0933,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",38,56,-1.61,0.0,0.1,-1.71,0.0933,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",39,58,-1.71,0.0,0.11,-1.82,0.1067,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",40,43,-1.82,0.0,0.08,-1.9,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",41,58,-1.9,0.0,0.11,-2.01,0.1,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",42,47,-2.01,0.0,0.1,-2.11,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",43,50,-2.11,0.0,0.09,-2.2,0.1,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",44,47,-2.2,0.0,0.11,-2.31,0.1,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",45,60,-2.31,0.0,0.11,-2.42,0.1033,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",46,43,-2.42,0.32,0.08,-2.18,0.1,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",47,53,-2.18,0.0,0.1,-2.28,0.0967,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",48,51,-2.28,0.0,0.09,-2.37,0.09,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",49,46,-2.37,0.0,0.08,-2.45,0.09,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",50,45,-2.45,0.0,0.08,-2.53,0.0833,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",51,51,-2.53,0.0,0.08,-2.61,0.08,1,1,Canela molida,,unidad,Abarrotes,True
0275CN,"Condimentos, Salsas, cremas",52,45,-2.61,0.0,0.07,-2.68,0.0767,1,0,Canela molida,,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",1,47,0.03,0.0,0.01,0.02,0.01,0,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",2,46,0.02,0.0,0.01,0.01,0.01,1,0,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",3,57,0.01,0.04,0.02,0.03,0.0133,0,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",4,49,0.03,0.0,0.02,0.01,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",5,59,0.01,0.0,0.02,-0.01,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",6,41,-0.01,0.0,0.01,-0.02,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",7,47,-0.02,0.0,0.02,-0.04,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",8,57,-0.04,0.06,0.02,-0.0,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",9,59,-0.0,0.0,0.02,-0.02,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",10,53,-0.02,0.0,0.02,-0.04,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",11,47,-0.04,0.06,0.02,-0.0,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",12,50,-0.0,0.0,0.02,-0.02,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",13,43,-0.02,0.0,0.02,-0.04,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",14,49,-0.04,0.0,0.02,-0.06,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",15,44,-0.06,0.0,0.02,-0.08,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",16,55,-0.08,0.0,0.02,-0.1,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",17,41,-0.1,0.06,0.01,-0.05,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",18,52,-0.05,0.0,0.02,-0.07,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",19,42,-0.07,0.0,0.01,-0.08,0.0133,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",20,51,-0.08,0.0,0.02,-0.1,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",21,51,-0.1,0.0,0.02,-0.12,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",22,41,-0.12,0.06,0.02,-0.08,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",23,51,-0.08,0.0,0.02,-0.1,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",24,54,-0.1,0.0,0.02,-0.12,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",25,44,-0.12,0.0,0.02,-0.14,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",26,53,-0.14,0.0,0.02,-0.16,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",27,49,-0.16,0.0,0.02,-0.18,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",28,42,-0.18,0.0,0.02,-0.2,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",29,55,-0.2,0.0,0.02,-0.22,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",30,51,-0.22,0.0,0.02,-0.24,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",31,44,-0.24,0.0,0.02,-0.26,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",32,56,-0.26,0.0,0.02,-0.28,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",33,47,-0.28,0.0,0.02,-0.3,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",34,43,-0.3,0.0,0.02,-0.32,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",35,60,-0.32,0.0,0.03,-0.35,0.0233,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",36,59,-0.35,0.0,0.02,-0.37,0.0233,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",37,42,-0.37,0.0,0.01,-0.38,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",38,53,-0.38,0.06,0.02,-0.34,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",39,60,-0.34,0.0,0.02,-0.36,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",40,58,-0.36,0.0,0.02,-0.38,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",41,54,-0.38,0.0,0.02,-0.4,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",42,58,-0.4,0.0,0.02,-0.42,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",43,43,-0.42,0.0,0.01,-0.43,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",44,51,-0.43,0.0,0.02,-0.45,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",45,44,-0.45,0.0,0.01,-0.46,0.0133,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",46,42,-0.46,0.0,0.01,-0.47,0.0133,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",47,41,-0.47,0.0,0.02,-0.49,0.0133,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",48,52,-0.49,0.0,0.02,-0.51,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",49,49,-0.51,0.0,0.02,-0.53,0.02,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",50,40,-0.53,0.0,0.01,-0.54,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",51,56,-0.54,0.0,0.02,-0.56,0.0167,1,1,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0293CN,"Condimentos, Salsas, cremas",52,49,-0.56,0.0,0.01,-0.57,0.0133,1,0,Salsa de tomate 145 gr,145 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",1,45,0.69,0.0,0.49,0.2,0.49,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",2,43,0.2,0.0,0.48,-0.28,0.485,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",3,41,-0.28,0.0,0.45,-0.73,0.4733,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",4,54,-0.73,0.0,0.69,-1.42,0.54,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",5,47,-1.42,0.0,0.67,-2.09,0.6033,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",6,56,-2.09,0.0,0.68,-2.77,0.68,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",7,55,-2.77,0.0,0.71,-3.48,0.6867,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",8,55,-3.48,0.0,0.84,-4.32,0.7433,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",9,51,-4.32,0.0,0.69,-5.01,0.7467,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",10,57,-5.01,0.0,0.92,-5.93,0.8167,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",11,56,-5.93,1.28,0.85,-5.5,0.82,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",12,60,-5.5,3.19,0.88,-3.19,0.8833,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",13,55,-3.19,0.0,0.79,-3.98,0.84,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",14,52,-3.98,0.0,0.92,-4.9,0.8633,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",15,52,-4.9,0.0,0.66,-5.56,0.79,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",16,59,-5.56,0.0,0.79,-6.35,0.79,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",17,51,-6.35,0.0,0.66,-7.01,0.7033,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",18,41,-7.01,0.0,0.57,-7.58,0.6733,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",19,49,-7.58,0.0,0.63,-8.21,0.62,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",20,49,-8.21,0.0,0.6,-8.81,0.6,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",21,58,-8.81,0.0,0.83,-9.64,0.6867,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",22,56,-9.64,3.07,0.74,-7.31,0.7233,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",23,59,-7.31,0.0,0.76,-8.07,0.7767,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",24,43,-8.07,0.0,0.52,-8.59,0.6733,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",25,52,-8.59,0.0,0.64,-9.23,0.64,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",26,56,-9.23,0.0,0.77,-10.0,0.6433,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",27,51,-10.0,0.0,0.72,-10.72,0.71,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",28,55,-10.72,0.0,0.92,-11.64,0.8033,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",29,59,-11.64,0.0,0.83,-12.47,0.8233,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",30,45,-12.47,0.0,0.71,-13.18,0.82,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",31,58,-13.18,0.0,0.88,-14.06,0.8067,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",32,42,-14.06,0.0,0.58,-14.64,0.7233,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",33,52,-14.64,0.0,0.79,-15.43,0.75,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",34,52,-15.43,0.0,0.82,-16.25,0.73,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",35,55,-16.25,0.0,0.83,-17.08,0.8133,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
0294CN,"Condimentos, Salsas, cremas",36,48,-17.08,3.16,0.74,-14.66,0.7967,1,1,Salsa de tomate 290 gr,290 gr,unidad,Abarrotes,True
