id_ml_costo,id_semana,semana_inicio,anio,mes,semana_iso,id_producto,id_categoria,familias_activas,pacientes_activos,pacientes_alta_criticidad,nuevos_casos,reingresos,ocupacion_albergue,campania_donacion_activa,indice_donaciones_entrantes,temporada_invierno,temporada_navidad,stock_inicio_semana,ingresos_semana,cantidad_necesaria,cantidad_entregada,demanda_no_cubierta,stock_fin_semana,precio_unitario_estimado,rolling_cantidad_4sem,rolling_costo_4sem,rolling_no_cubierta_4sem,rolling_precio_4sem,target_cantidad_siguiente_semana,target_costo_siguiente_semana
1858,153,2026-06-01,2026,6,23,12,2,103,123,29,3,6,1.0,1,0.836,1,0,10,14,15,15,0,9,19.15,15.25,292.225,0.0,19.165,14.0,280.42
1859,154,2026-06-08,2026,6,24,12,2,101,127,26,4,7,1.0,0,0.666,1,0,9,0,14,9,5,0,20.03,15.25,292.5625,0.0,19.1875,17.0,339.66
1860,155,2026-06-15,2026,6,25,12,2,103,118,27,3,6,1.0,0,0.507,1,0,0,23,17,17,0,6,19.98,15.0,290.2925,1.25,19.37,13.0,248.69
1861,1,2023-07-03,2023,7,27,13,2,51,58,9,5,5,0.476,1,0.919,1,0,12,11,15,15,0,8,11.49,15.0,172.35,0.0,11.49,16.0,185.6
1862,2,2023-07-10,2023,7,28,13,2,56,63,11,1,8,0.574,0,0.661,1,0,8,0,16,8,8,0,11.6,15.0,172.35,0.0,11.49,13.0,146.77
1863,3,2023-07-17,2023,7,29,13,2,53,69,11,2,7,0.527,0,0.759,1,0,0,0,13,0,13,0,11.29,15.5,178.975,4.0,11.545,13.0,143.65
1864,4,2023-07-24,2023,7,30,13,2,54,65,14,5,7,0.532,0,0.615,1,0,0,15,13,13,0,2,11.05,14.666666666666666,168.24,7.0,11.459999999999999,12.0,137.76
1865,5,2023-07-31,2023,7,31,13,2,50,57,12,3,6,0.547,1,0.989,1,0,2,18,12,12,0,8,11.48,14.25,162.0925,5.25,11.3575,13.0,147.81
1866,6,2023-08-07,2023,8,32,13,2,49,57,12,4,6,0.516,0,0.487,1,0,8,9,13,13,0,4,11.37,13.5,153.445,5.25,11.355,14.0,153.02
1867,7,2023-08-14,2023,8,33,13,2,54,62,13,4,8,0.528,0,0.565,1,0,4,16,14,14,0,6,10.93,12.75,143.9975,3.25,11.297500000000001,13.0,150.67
1868,8,2023-08-21,2023,8,34,13,2,48,62,14,1,2,0.434,0,0.826,1,0,6,13,13,13,0,6,11.59,13.0,145.56,0.0,11.207500000000001,11.0,121.77
1869,9,2023-08-28,2023,8,35,13,2,45,48,7,4,2,0.403,0,0.499,1,0,6,9,11,11,0,4,11.07,13.0,147.315,0.0,11.3425,15.0,176.4
1870,10,2023-09-04,2023,9,36,13,2,58,65,10,4,5,0.519,1,0.643,1,0,4,20,15,15,0,9,11.76,12.75,143.3175,0.0,11.24,15.0,173.7
1871,11,2023-09-11,2023,9,37,13,2,54,58,11,3,5,0.532,0,0.757,1,0,9,15,15,15,0,9,11.58,13.25,150.465,0.0,11.337499999999999,14.0,154.14
1872,12,2023-09-18,2023,9,38,13,2,60,75,13,2,6,0.626,0,0.6,1,0,9,0,14,9,5,0,11.01,13.5,155.635,0.0,11.5,11.0,125.07
1873,13,2023-09-25,2023,9,39,13,2,56,63,8,1,11,0.547,0,0.532,1,0,0,14,11,11,0,3,11.37,13.75,156.5025,1.25,11.355,13.0,139.49
1874,14,2023-10-02,2023,10,40,13,2,53,61,13,2,10,0.523,0,0.622,0,0,3,17,13,13,0,7,10.73,13.75,157.3275,1.25,11.43,13.0,140.53
1875,15,2023-10-09,2023,10,41,13,2,58,68,9,5,10,0.583,0,0.557,0,0,7,10,13,13,0,4,10.81,13.25,148.1,1.25,11.1725,13.0,146.51
1876,16,2023-10-16,2023,10,42,13,2,52,59,12,5,10,0.541,0,0.597,0,0,4,0,13,4,9,0,11.27,12.75,139.8075,1.25,10.98,10.0,108.5
1877,17,2023-10-23,2023,10,43,13,2,52,58,11,2,5,0.501,0,0.657,0,0,0,18,10,10,0,8,10.85,12.5,137.9,2.25,11.045,11.0,121.99
1878,18,2023-10-30,2023,10,44,13,2,50,55,12,1,9,0.443,0,0.56,0,0,8,11,11,11,0,8,11.09,12.25,133.7575,2.25,10.915000000000001,14.0,160.72
1879,19,2023-11-06,2023,11,45,13,2,59,62,11,2,2,0.632,1,0.829,0,1,8,13,14,14,0,7,11.48,11.75,129.3825,2.25,11.004999999999999,16.0,175.52
1880,20,2023-11-13,2023,11,46,13,2,60,63,10,4,5,0.561,1,0.757,0,1,7,21,16,16,0,12,10.97,12.0,134.43,2.25,11.1725,15.0,173.55
1881,21,2023-11-20,2023,11,47,13,2,58,63,14,2,5,0.542,0,0.521,0,1,12,13,15,15,0,10,11.57,12.75,141.6825,0.0,11.0975,14.0,159.74
1882,22,2023-11-27,2023,11,48,13,2,60,76,10,1,10,0.614,1,0.894,0,1,10,15,14,14,0,11,11.41,14.0,157.94500000000002,0.0,11.2775,11.0,123.53
1883,23,2023-12-04,2023,12,49,13,2,49,58,8,1,7,0.47,1,0.898,0,1,11,10,11,11,0,10,11.23,14.75,167.38250000000002,0.0,11.357500000000002,13.0,150.28
1884,24,2023-12-11,2023,12,50,13,2,59,63,11,1,10,0.641,1,1.076,0,1,10,13,13,13,0,10,11.56,14.0,158.085,0.0,11.295,14.0,154.42
1885,25,2023-12-18,2023,12,51,13,2,56,72,15,3,7,0.571,0,0.833,0,1,10,17,14,14,0,13,11.03,13.25,151.775,0.0,11.4425,16.0,182.24
1886,26,2023-12-25,2023,12,52,13,2,61,73,10,4,5,0.619,0,0.708,0,1,13,12,16,16,0,9,11.39,13.0,146.9925,0.0,11.307500000000001,11.0,128.48
1887,27,2024-01-01,2024,1,1,13,2,56,59,12,5,4,0.543,1,0.793,0,0,9,6,11,11,0,4,11.68,13.5,152.6175,0.0,11.302500000000002,14.0,155.96
1888,28,2024-01-08,2024,1,2,13,2,58,61,7,1,8,0.554,1,0.845,0,0,4,18,14,14,0,8,11.14,13.5,153.855,0.0,11.415,14.0,158.2
1889,29,2024-01-15,2024,1,3,13,2,57,66,12,0,5,0.602,1,0.76,0,0,8,16,14,14,0,10,11.3,13.75,155.275,0.0,11.309999999999999,14.0,153.44
1890,30,2024-01-22,2024,1,4,13,2,63,72,16,3,6,0.574,0,0.688,0,0,10,15,14,14,0,11,10.96,13.75,156.22,0.0,11.3775,12.0,131.76
1891,31,2024-01-29,2024,1,5,13,2,64,77,13,1,10,0.613,0,0.623,0,0,11,6,12,12,0,5,10.98,13.25,149.01999999999998,0.0,11.270000000000001,13.0,151.58
1892,32,2024-02-05,2024,2,6,13,2,48,55,11,3,3,0.518,0,0.866,0,0,5,23,13,13,0,15,11.66,13.5,149.83999999999997,0.0,11.095000000000002,18.0,202.5
1893,33,2024-02-12,2024,2,7,13,2,69,82,16,4,8,0.693,0,0.86,0,0,15,11,18,18,0,8,11.25,13.25,148.745,0.0,11.225000000000001,13.0,144.82
1894,34,2024-02-19,2024,2,8,13,2,60,72,17,7,7,0.586,0,0.565,0,0,8,0,13,8,5,0,11.14,14.25,159.82,0.0,11.2125,12.0,131.76
1895,35,2024-02-26,2024,2,9,13,2,57,69,10,3,3,0.534,0,0.44,0,0,0,18,12,12,0,6,10.98,14.0,157.665,1.25,11.2575,12.0,134.04
1896,36,2024-03-04,2024,3,10,13,2,52,63,9,4,5,0.527,0,0.824,0,0,6,14,12,12,0,8,11.17,14.0,157.665,1.25,11.2575,15.0,170.55
1897,37,2024-03-11,2024,3,11,13,2,58,62,15,0,8,0.567,0,0.76,0,0,8,17,15,15,0,10,11.37,13.75,153.27999999999997,1.25,11.135,12.0,138.24
1898,38,2024-03-18,2024,3,12,13,2,59,74,17,3,8,0.6,0,0.63,0,0,10,0,12,10,2,0,11.52,13.0,145.2925,1.25,11.165,15.0,166.8
1899,39,2024-03-25,2024,3,13,13,2,66,84,18,4,8,0.735,0,0.68,0,0,0,16,15,15,0,1,11.12,12.75,143.6475,0.5,11.26,15.0,169.5
1900,40,2024-04-01,2024,4,14,13,2,61,76,18,4,7,0.568,0,0.573,0,0,1,14,15,15,0,0,11.3,13.5,152.40750000000003,0.5,11.295,15.0,167.85
1901,41,2024-04-08,2024,4,15,13,2,59,68,13,5,3,0.533,1,0.823,0,0,0,16,15,15,0,1,11.19,14.25,161.2725,0.5,11.3275,16.0,188.0
1902,42,2024-04-15,2024,4,16,13,2,63,74,15,1,10,0.67,0,0.502,0,0,1,24,16,16,0,9,11.75,14.25,160.5975,0.5,11.282499999999999,14.0,159.88
1903,43,2024-04-22,2024,4,17,13,2,60,67,12,9,9,0.523,0,0.85,0,0,9,16,14,14,0,11,11.42,15.25,173.0375,0.0,11.34,12.0,137.4
1904,44,2024-04-29,2024,4,18,13,2,61,70,9,4,7,0.606,1,0.747,0,0,11,10,12,12,0,9,11.45,15.0,171.30749999999998,0.0,11.415000000000001,16.0,191.36
1905,45,2024-05-06,2024,5,19,13,2,68,80,13,3,3,0.73,0,0.433,1,0,9,12,16,16,0,5,11.96,14.25,163.28250000000003,0.0,11.452499999999999,17.0,195.16
1906,46,2024-05-13,2024,5,20,13,2,69,89,12,7,8,0.657,0,0.782,1,0,5,19,17,17,0,7,11.48,14.5,169.16000000000003,0.0,11.645,15.0,172.65
1907,47,2024-05-20,2024,5,21,13,2,67,83,11,0,5,0.65,1,0.784,1,0,7,12,15,15,0,4,11.51,14.75,170.95000000000002,0.0,11.5775,13.0,148.59
1908,48,2024-05-27,2024,5,22,13,2,62,68,13,7,6,0.632,1,0.85,1,0,4,18,13,13,0,9,11.43,15.0,174.1425,0.0,11.6,15.0,182.55
1909,49,2024-06-03,2024,6,23,13,2,64,69,11,9,6,0.669,0,0.609,1,0,9,13,15,15,0,7,12.17,15.25,176.94000000000003,0.0,11.595,15.0,169.2
1910,50,2024-06-10,2024,6,24,13,2,67,74,9,1,8,0.605,1,0.784,1,0,7,20,15,15,0,12,11.28,15.0,174.7375,0.0,11.6475,17.0,195.84
1911,51,2024-06-17,2024,6,25,13,2,69,83,13,2,6,0.723,0,0.637,1,0,12,14,17,17,0,9,11.52,14.5,168.2475,0.0,11.5975,15.0,171.6
1912,52,2024-06-24,2024,6,26,13,2,69,84,18,4,8,0.678,0,0.651,1,0,9,18,15,15,0,12,11.44,15.0,174.04500000000002,0.0,11.6,16.0,193.6
1913,53,2024-07-01,2024,7,27,13,2,65,76,16,3,4,0.696,0,0.412,1,0,12,12,16,16,0,8,12.1,15.5,179.79749999999999,0.0,11.6025,15.0,177.6
1914,54,2024-07-08,2024,7,28,13,2,67,76,13,4,7,0.646,1,0.759,1,0,8,11,15,15,0,4,11.84,15.75,182.56,0.0,11.584999999999999,17.0,201.11
1915,55,2024-07-15,2024,7,29,13,2,68,84,19,6,7,0.674,1,0.681,1,0,4,21,17,17,0,8,11.83,15.75,184.66,0.0,11.725000000000001,18.0,213.84
1916,56,2024-07-22,2024,7,30,13,2,70,89,12,4,7,0.637,0,0.772,1,0,8,0,18,8,10,0,11.88,15.75,185.9775,0.0,11.8025,16.0,188.96
1917,57,2024-07-29,2024,7,31,13,2,71,84,19,6,2,0.717,1,0.781,1,0,0,24,16,16,0,8,11.81,16.5,196.53750000000002,2.5,11.912500000000001,18.0,207.72
1918,58,2024-08-05,2024,8,32,13,2,76,81,14,0,4,0.768,0,0.471,1,0,8,16,18,18,0,6,11.54,16.5,195.3775,2.5,11.84,22.0,258.5
1919,59,2024-08-12,2024,8,33,13,2,68,75,15,2,7,0.687,0,0.687,1,0,6,17,22,22,0,1,11.75,17.25,202.9075,2.5,11.764999999999999,18.0,207.72
1920,60,2024-08-19,2024,8,34,13,2,66,79,13,5,2,0.664,0,0.497,1,0,1,20,18,18,0,3,11.54,18.5,217.255,2.5,11.745,15.0,183.75
1921,61,2024-08-26,2024,8,35,13,2,65,81,19,3,7,0.64,0,0.676,1,0,3,18,15,15,0,6,12.25,18.5,215.72500000000002,0.0,11.659999999999998,16.0,186.56
1922,62,2024-09-02,2024,9,36,13,2,65,77,10,7,8,0.664,0,0.543,1,0,6,0,16,6,10,0,11.66,18.25,214.4225,0.0,11.77,14.0,173.74
1923,63,2024-09-09,2024,9,37,13,2,69,81,13,3,8,0.686,0,0.732,1,0,0,0,14,0,14,0,12.41,17.75,209.1325,2.5,11.8,17.0,207.06
1924,64,2024-09-16,2024,9,38,13,2,68,80,15,2,3,0.658,1,0.739,1,0,0,27,17,17,0,10,12.18,15.75,187.9425,6.0,11.965,19.0,224.2
1925,65,2024-09-23,2024,9,39,13,2,74,91,16,2,5,0.725,0,0.694,1,0,10,0,19,10,9,0,11.8,15.5,187.7775,6.0,12.125,19.0,217.74
1926,66,2024-09-30,2024,9,40,13,2,73,91,13,1,8,0.841,0,0.606,1,0,0,30,19,19,0,11,11.46,16.5,197.89,8.25,12.012500000000001,15.0,170.85
1927,67,2024-10-07,2024,10,41,13,2,73,81,13,4,7,0.761,0,0.604,0,0,11,11,15,15,0,7,11.39,17.25,205.685,5.75,11.9625,18.0,202.86
1928,68,2024-10-14,2024,10,42,13,2,74,84,16,3,4,0.684,0,0.891,0,0,7,0,18,7,11,0,11.27,17.5,204.9625,2.25,11.707500000000001,19.0,220.21
1929,69,2024-10-21,2024,10,43,13,2,76,93,16,1,4,0.775,0,0.837,0,0,0,0,19,0,19,0,11.59,17.75,203.9125,5.0,11.48,17.0,202.64
1930,70,2024-10-28,2024,10,44,13,2,70,85,18,1,6,0.76,1,0.995,0,0,0,0,17,0,17,0,11.92,17.75,202.91500000000002,7.5,11.4275,15.0,173.1
1931,71,2024-11-04,2024,11,45,13,2,77,92,21,6,3,0.749,1,0.929,0,1,0,24,15,15,0,9,11.54,17.25,199.14000000000001,11.75,11.5425,21.0,243.81
1932,72,2024-11-11,2024,11,46,13,2,85,98,19,2,7,0.852,0,0.542,0,1,9,0,21,9,12,0,11.61,17.25,199.7025,11.75,11.579999999999998,13.0,147.81
1933,73,2024-11-18,2024,11,47,13,2,74,81,19,2,8,0.767,1,1.012,0,1,0,17,13,13,0,4,11.37,18.0,209.94,12.0,11.665,14.0,167.58
1934,74,2024-11-25,2024,11,48,13,2,76,84,15,4,7,0.676,0,0.51,0,1,4,11,14,14,0,1,11.97,16.5,191.83999999999997,7.25,11.61,15.0,173.4
1935,75,2024-12-02,2024,12,49,13,2,70,80,12,3,10,0.683,0,0.627,0,1,1,17,15,15,0,3,11.56,15.75,183.075,3.0,11.622499999999999,19.0,224.39
1936,76,2024-12-09,2024,12,50,13,2,74,88,16,5,9,0.77,0,0.517,0,1,3,21,19,19,0,5,11.81,15.75,183.15000000000003,3.0,11.627500000000001,21.0,253.26
1937,77,2024-12-16,2024,12,51,13,2,79,89,12,2,8,0.775,0,0.492,0,1,5,0,21,5,16,0,12.06,15.25,178.29500000000002,0.0,11.677500000000002,22.0,262.68
1938,78,2024-12-23,2024,12,52,13,2,82,95,18,3,6,0.847,1,0.834,0,1,0,39,22,22,0,17,11.94,17.25,204.65750000000003,4.0,11.85,14.0,168.42
1939,79,2024-12-30,2024,12,1,13,2,68,77,10,5,9,0.723,0,0.521,0,1,17,0,14,14,0,3,12.03,19.25,228.4325,4.0,11.842500000000001,14.0,167.3
1940,80,2025-01-06,2025,1,2,13,2,78,96,15,3,5,0.816,0,0.619,0,0,3,17,14,14,0,6,11.95,19.0,227.18749999999997,4.0,11.959999999999999,18.0,210.24
1941,81,2025-01-13,2025,1,3,13,2,83,107,22,3,6,0.775,0,0.872,0,0,6,24,18,18,0,12,11.68,17.75,212.915,4.0,11.995000000000001,20.0,234.6
1942,82,2025-01-20,2025,1,4,13,2,82,92,19,6,10,0.822,0,0.541,0,0,12,18,20,20,0,10,11.73,17.0,202.16000000000003,0.0,11.9,15.0,178.05
1943,83,2025-01-27,2025,1,5,13,2,72,81,14,7,7,0.708,0,0.527,0,0,10,11,15,15,0,6,11.87,16.5,195.14,0.0,11.847499999999998,16.0,184.0
1944,84,2025-02-03,2025,2,6,13,2,81,93,15,6,6,0.829,1,0.862,0,0,6,24,16,16,0,14,11.5,16.75,197.5475,0.0,11.807500000000001,18.0,203.04
1945,85,2025-02-10,2025,2,7,13,2,80,97,12,1,10,0.844,0,0.725,0,0,14,15,18,18,0,11,11.28,17.25,201.7225,0.0,11.695,16.0,184.96
1946,86,2025-02-17,2025,2,8,13,2,71,80,15,4,8,0.667,0,0.707,0,0,11,0,16,11,5,0,11.56,17.25,199.92249999999999,0.0,11.594999999999999,19.0,223.63
1947,87,2025-02-24,2025,2,9,13,2,75,84,14,4,4,0.719,0,0.376,0,0,0,0,19,0,19,0,11.77,16.25,187.5125,1.25,11.5525,16.0,189.6
1948,88,2025-03-03,2025,3,10,13,2,80,91,16,2,5,0.82,0,0.542,0,0,0,0,16,0,16,0,11.85,17.25,198.9075,6.0,11.5275,21.0,247.8
1949,89,2025-03-10,2025,3,11,13,2,81,95,19,5,8,0.825,0,0.658,0,0,0,0,21,0,21,0,11.8,17.25,200.3075,10.0,11.615,18.0,208.8
1950,90,2025-03-17,2025,3,12,13,2,81,99,22,5,7,0.767,0,0.937,0,0,0,36,18,18,0,18,11.6,18.0,211.4975,15.25,11.745000000000001,16.0,184.8
1951,91,2025-03-24,2025,3,13,13,2,79,84,17,5,6,0.746,1,0.851,0,0,18,0,16,16,0,2,11.55,18.5,217.4575,14.0,11.754999999999999,16.0,184.0
1952,92,2025-03-31,2025,3,14,13,2,80,97,16,2,7,0.808,0,0.701,0,0,2,22,16,16,0,8,11.5,17.75,207.75,9.25,11.700000000000001,16.0,182.08
1953,93,2025-04-07,2025,4,15,13,2,76,96,22,2,6,0.775,0,0.469,0,0,8,11,16,16,0,3,11.38,17.75,206.35,5.25,11.6125,19.0,224.39
1954,94,2025-04-14,2025,4,16,13,2,79,88,14,2,10,0.696,0,0.729,0,0,3,26,19,19,0,10,11.81,16.5,189.92000000000002,0.0,11.5075,16.0,195.68
1955,95,2025-04-21,2025,4,17,13,2,72,87,20,2,6,0.761,0,0.74,0,0,10,14,16,16,0,8,12.23,16.75,193.8175,0.0,11.560000000000002,18.0,208.98
1956,96,2025-04-28,2025,4,18,13,2,77,88,18,2,9,0.716,0,0.81,0,0,8,18,18,18,0,8,11.61,16.75,196.53750000000002,0.0,11.73,20.0,248.2
1957,97,2025-05-05,2025,5,19,13,2,76,88,21,4,7,0.769,0,0.825,1,0,8,0,20,8,12,0,12.41,17.25,202.7825,0.0,11.7575,17.0,198.56
1958,98,2025-05-12,2025,5,20,13,2,77,90,16,1,8,0.741,0,0.678,1,0,0,0,17,0,17,0,11.68,18.25,219.3125,3.0,12.015,22.0,266.42
1959,99,2025-05-19,2025,5,21,13,2,83,104,20,5,3,0.8,0,0.752,1,0,0,33,22,22,0,11,12.11,17.75,212.855,7.25,11.982499999999998,21.0,244.44
1960,100,2025-05-26,2025,5,22,13,2,82,102,23,3,9,0.831,1,0.906,1,0,11,27,21,21,0,17,11.64,19.25,230.54000000000002,7.25,11.9525,19.0,230.09
1961,101,2025-06-02,2025,6,23,13,2,85,108,16,3,1,0.839,0,0.492,1,0,17,0,19,17,2,0,12.11,20.0,239.40500000000003,7.25,11.96,21.0,257.46
1962,102,2025-06-09,2025,6,24,13,2,87,93,13,1,12,0.865,1,0.804,1,0,0,36,21,21,0,15,12.26,19.75,234.8775,4.75,11.885000000000002,17.0,200.43
1963,103,2025-06-16,2025,6,25,13,2,79,86,17,2,9,0.842,0,0.589,1,0,15,8,17,17,0,6,11.79,20.75,249.60250000000002,0.5,12.03,19.0,231.42
1964,104,2025-06-23,2025,6,26,13,2,83,101,17,6,7,0.849,1,0.674,1,0,6,18,19,19,0,5,12.18,19.5,233.10500000000002,0.5,11.950000000000001,19.0,228.95
1965,105,2025-06-30,2025,6,27,13,2,85,94,16,2,3,0.821,0,0.641,1,0,5,22,19,19,0,8,12.05,19.0,229.85,0.5,12.084999999999999,20.0,244.8
1966,106,2025-07-07,2025,7,28,13,2,77,93,21,2,6,0.765,0,0.703,1,0,8,28,20,20,0,16,12.24,19.0,229.565,0.0,12.07,20.0,236.8
1967,107,2025-07-14,2025,7,29,13,2,91,106,13,6,7,0.863,0,0.687,1,0,16,0,20,16,4,0,11.84,18.75,226.4,0.0,12.065,23.0,281.52
1968,108,2025-07-21,2025,7,30,13,2,93,119,15,4,9,0.815,0,0.746,1,0,0,25,23,23,0,2,12.24,19.5,235.4925,1.0,12.0775,21.0,264.81
1969,109,2025-07-28,2025,7,31,13,2,83,106,19,3,6,0.778,1,0.86,1,0,2,0,21,2,19,0,12.61,20.5,248.01749999999998,1.0,12.0925,19.0,225.53
1970,110,2025-08-04,2025,8,32,13,2,81,95,12,2,8,0.806,1,0.818,1,0,0,24,19,19,0,5,11.87,21.0,256.9825,5.75,12.2325,23.0,284.28
1971,111,2025-08-11,2025,8,33,13,2,90,97,18,8,12,0.864,0,0.84,1,0,5,20,23,23,0,2,12.36,20.75,252.165,5.75,12.14,19.0,223.63
1972,112,2025-08-18,2025,8,34,13,2,89,101,14,5,8,0.89,0,0.637,1,0,2,0,19,2,17,0,11.77,21.5,264.03499999999997,4.75,12.27,22.0,267.3
1973,113,2025-08-25,2025,8,35,13,2,88,108,24,3,8,0.822,0,0.695,1,0,0,30,22,22,0,8,12.15,20.5,249.5625,9.0,12.1525,18.0,218.52
1974,114,2025-09-01,2025,9,36,13,2,88,101,16,6,7,0.886,1,0.985,1,0,8,24,18,18,0,14,12.14,20.75,250.185,4.25,12.0375,23.0,279.91
1975,115,2025-09-08,2025,9,37,13,2,92,118,24,6,9,0.872,1,0.781,1,0,14,25,23,23,0,16,12.17,20.5,248.4325,4.25,12.105,16.0,194.24
1976,116,2025-09-15,2025,9,38,13,2,82,93,13,3,9,0.841,1,0.925,1,0,16,15,16,16,0,15,12.14,20.5,247.34,4.25,12.057500000000001,26.0,319.28
1977,117,2025-09-22,2025,9,39,13,2,94,102,21,3,8,0.948,0,0.871,1,0,15,23,26,26,0,12,12.28,19.75,239.9925,0.0,12.15,21.0,260.82
1978,118,2025-09-29,2025,9,40,13,2,86,106,18,4,4,0.828,0,0.443,1,0,12,0,21,12,9,0,12.42,20.75,252.9875,0.0,12.182500000000001,23.0,277.38
1979,119,2025-10-06,2025,10,41,13,2,92,103,24,3,6,0.934,0,0.431,0,0,0,23,23,23,0,0,12.06,21.5,263.5625,2.25,12.252500000000001,18.0,214.2
1980,120,2025-10-13,2025,10,42,13,2,90,109,14,8,5,0.888,0,0.823,0,0,0,22,18,18,0,4,11.9,21.5,262.93,2.25,12.225,19.0,224.58
1981,121,2025-10-20,2025,10,43,13,2,81,90,16,3,8,0.776,0,0.738,0,0,4,0,19,4,15,0,11.82,22.0,267.91999999999996,2.25,12.165,23.0,278.53
1982,122,2025-10-27,2025,10,44,13,2,91,104,24,6,8,0.898,0,0.492,0,0,0,31,23,23,0,8,12.11,20.25,244.245,6.0,12.05,26.0,307.58
1983,123,2025-11-03,2025,11,45,13,2,94,116,24,5,3,0.913,1,0.928,0,1,8,42,26,26,0,24,11.83,20.75,248.6725,3.75,11.9725,19.0,242.44
1984,124,2025-11-10,2025,11,46,13,2,92,117,21,2,5,0.917,1,0.7,0,1,24,0,19,19,0,5,12.76,21.5,256.22249999999997,3.75,11.915000000000001,22.0,269.28
1985,125,2025-11-17,2025,11,47,13,2,85,92,14,3,9,0.826,0,0.544,0,1,5,24,22,22,0,7,12.24,21.75,263.2825,3.75,12.13,20.0,251.2
1986,126,2025-11-24,2025,11,48,13,2,89,111,22,3,4,0.943,0,0.526,0,1,7,26,20,20,0,13,12.56,22.5,274.4575,0.0,12.235000000000001,24.0,283.92
1987,127,2025-12-01,2025,12,49,13,2,91,96,12,3,4,0.92,1,1.119,0,1,13,29,24,24,0,18,11.83,21.75,267.625,0.0,12.3475,19.0,234.08
1988,128,2025-12-08,2025,12,50,13,2,89,98,23,0,8,0.892,0,0.474,0,1,18,10,19,19,0,9,12.32,21.25,261.71000000000004,0.0,12.3475,16.0,195.52
1989,129,2025-12-15,2025,12,51,13,2,87,96,13,5,6,0.864,0,0.731,0,1,9,0,16,9,7,0,12.22,21.25,259.62,0.0,12.2375,18.0,218.52
1990,130,2025-12-22,2025,12,52,13,2,94,111,14,5,8,0.943,1,0.974,0,1,0,38,18,18,0,20,12.14,19.75,241.18,1.75,12.2325,22.0,264.88
1991,131,2025-12-29,2025,12,1,13,2,93,113,19,7,7,0.918,0,0.615,0,1,20,10,22,22,0,8,12.04,19.25,233.01,1.75,12.127500000000001,23.0,288.42
1992,132,2026-01-05,2026,1,2,13,2,94,115,25,5,5,0.946,1,0.681,0,0,8,28,23,23,0,13,12.54,18.75,228.25,1.75,12.18,19.0,237.12
1993,133,2026-01-12,2026,1,3,13,2,84,106,21,3,7,0.878,1,0.932,0,0,13,0,19,13,6,0,12.48,19.75,241.83499999999998,1.75,12.235,21.0,253.47
1994,134,2026-01-19,2026,1,4,13,2,91,106,19,5,5,0.902,0,0.651,0,0,0,0,21,0,21,0,12.07,20.5,252.235,1.5,12.3,22.0,266.42
1995,135,2026-01-26,2026,1,5,13,2,91,96,21,6,6,0.902,1,0.819,0,0,0,36,22,22,0,14,12.11,21.25,260.9725,6.75,12.282499999999999,21.0,263.34
1996,136,2026-02-02,2026,2,6,13,2,89,113,18,3,3,0.931,0,0.67,0,0,14,0,21,14,7,0,12.54,21.25,261.3575,6.75,12.3,23.0,283.36
1997,137,2026-02-09,2026,2,7,13,2,100,120,23,2,6,1.0,0,0.714,0,0,0,34,23,23,0,11,12.32,20.75,255.08749999999998,8.5,12.3,19.0,219.83
1998,138,2026-02-16,2026,2,8,13,2,90,96,19,5,6,0.835,0,0.577,0,0,11,19,19,19,0,11,11.57,21.75,266.64750000000004,7.0,12.259999999999998,25.0,304.25
1999,139,2026-02-23,2026,2,9,13,2,97,110,25,2,8,1.0,0,0.714,0,0,11,0,25,11,14,0,12.17,21.25,258.2375,1.75,12.135000000000002,18.0,221.22
2000,140,2026-03-02,2026,3,10,13,2,96,102,16,5,9,0.975,0,0.677,0,0,0,20,18,18,0,2,12.29,22.0,267.695,5.25,12.15,25.0,321.75
2001,141,2026-03-09,2026,3,11,13,2,99,125,29,6,7,1.0,0,0.763,0,0,2,38,25,25,0,15,12.87,21.25,257.165,3.5,12.0875,21.0,250.32
2002,142,2026-03-16,2026,3,12,13,2,91,99,22,10,7,0.917,0,0.342,0,0,15,0,21,15,6,0,11.92,21.75,266.7625,3.5,12.225000000000001,19.0,229.14
2003,143,2026-03-23,2026,3,13,13,2,94,101,20,1,2,0.959,0,0.716,0,0,0,0,19,0,19,0,12.06,22.25,274.385,5.0,12.312499999999998,20.0,242.8
2004,144,2026-03-30,2026,3,14,13,2,101,121,15,3,7,1.0,0,0.797,0,0,0,0,20,0,20,0,12.14,20.75,255.60750000000002,6.25,12.285,21.0,260.19
2005,145,2026-04-06,2026,4,15,13,2,99,105,22,5,10,0.977,0,0.383,0,0,0,27,21,21,0,6,12.39,21.25,261.0025,11.25,12.2475,19.0,239.78
2006,146,2026-04-13,2026,4,16,13,2,99,128,22,6,9,0.939,0,0.741,0,0,6,17,19,19,0,4,12.62,20.25,245.6125,11.25,12.127500000000001,20.0,247.6
2007,147,2026-04-20,2026,4,17,13,2,100,114,19,4,6,0.998,0,0.543,0,0,4,21,20,20,0,5,12.38,19.75,242.97750000000002,9.75,12.3025,23.0,287.5
2008,148,2026-04-27,2026,4,18,13,2,102,110,22,4,9,1.0,1,1.046,0,0,5,38,23,23,0,20,12.5,20.0,247.59249999999997,5.0,12.3825,26.0,319.02
2009,149,2026-05-04,2026,5,19,13,2,94,108,24,3,12,0.912,1,0.94,1,0,20,34,26,26,0,28,12.27,20.75,258.7675,0.0,12.4725,27.0,351.27
